chrom	start	end	gene	strand	left_gene	left_gene_relationship	left_gene_dist	right_gene	right_gene_relationship	right_gene_dist
chr5	159578	160274	YER004W	+	YER003C	diverging	461	YER005W	sequential	274
chr5	160548	162441	YER005W	+	YER004W	sequential	274	YER006W	sequential	280
chr5	162721	164284	YER006W	+	YER005W	sequential	280	YER007W	sequential	241
chr5	164525	166082	YER007W	+	YER006W	sequential	241	YER007C-A	converging	153
chr5	166235	166884	YER007C-A	-	YER007W	converging	153	YER008C	sequential	922
chr5	167806	171817	YER008C	-	YER007C-A	sequential	922	YER009W	diverging	296
chr5	172113	172491	YER009W	+	YER008C	diverging	296	YER010C	converging	141
chr5	172632	173337	YER010C	-	YER009W	converging	141	YER011W	diverging	1909
chr5	175246	176011	YER011W	+	YER010C	diverging	1909	YER012W	sequential	1822
chr5	177833	178430	YER012W	+	YER011W	sequential	1822	YER013W	sequential	409
chr5	178839	182277	YER013W	+	YER012W	sequential	409	YER014W	sequential	321
chr5	182598	184218	YER014W	+	YER013W	sequential	321	YER014C-A	overlapping	-489
chr5	183729	184699	YER014C-A	-	YER014W	overlapping	-489	YER015W	overlapping	-160
chr5	184539	186774	YER015W	+	YER014C-A	overlapping	-160	YER016W	sequential	1501
chr5	188275	189310	YER016W	+	YER015W	sequential	1501	YER017C	converging	191
chr5	189501	191787	YER017C	-	YER016W	converging	191	YER018C	sequential	170
chr5	191957	192623	YER018C	-	YER017C	sequential	170	YER019W	diverging	172
chr5	192795	194229	YER019W	+	YER018C	diverging	172	YER019C-A	converging	42
chr5	194271	194538	YER019C-A	-	YER019W	converging	42	YER020W	diverging	628
chr5	195166	196516	YER020W	+	YER019C-A	diverging	628	YER021W	sequential	430
chr5	196946	198518	YER021W	+	YER020W	sequential	430	YER022W	sequential	292
chr5	198810	200874	YER022W	+	YER021W	sequential	292	YER023W	sequential	200
chr5	201074	201935	YER023W	+	YER022W	sequential	200	YER024W	sequential	255
chr5	202190	204962	YER024W	+	YER023W	sequential	255	YER025W	sequential	287
chr5	205249	206833	YER025W	+	YER024W	sequential	287	YER026C	converging	809
chr5	207642	208473	YER026C	-	YER025W	converging	809	YER027C	sequential	504
chr5	208977	210231	YER027C	-	YER026C	sequential	504	YER028C	sequential	459
chr5	210690	211875	YER028C	-	YER027C	sequential	459	YER029C	sequential	710
chr5	212585	213176	YER029C	-	YER028C	sequential	710	YER030W	diverging	238
chr5	213414	213897	YER030W	+	YER029C	diverging	238	YER031C	converging	177
chr5	214074	214746	YER031C	-	YER030W	converging	177	YER032W	diverging	315
chr5	215061	217692	YER032W	+	YER031C	diverging	315	YER033C	converging	363
chr5	218055	221286	YER033C	-	YER032W	converging	363	YER034W	diverging	558
chr5	221844	222402	YER034W	+	YER033C	diverging	558	YER035W	sequential	235
chr5	222637	223075	YER035W	+	YER034W	sequential	235	YER036C	converging	290
chr5	223365	225198	YER036C	-	YER035W	converging	290	YER037W	diverging	689
chr5	225887	226853	YER037W	+	YER036C	diverging	689	YER038C	converging	3
chr5	226856	228251	YER038C	-	YER037W	converging	3	YER039C	sequential	203
chr5	228454	229204	YER039C	-	YER038C	sequential	203	YER039C-A	sequential	57
chr5	229261	229480	YER039C-A	-	YER039C	sequential	57	YER040W	diverging	313
chr5	229793	231986	YER040W	+	YER039C-A	diverging	313	YER041W	sequential	473
chr5	232459	234739	YER041W	+	YER040W	sequential	473	YER042W	sequential	196
chr5	234935	235490	YER042W	+	YER041W	sequential	196	YER043C	converging	278
chr5	235768	237118	YER043C	-	YER042W	converging	278	YER044C	sequential	450
chr5	237568	238015	YER044C	-	YER043C	sequential	450	YER044C-A	sequential	443
chr5	238458	239773	YER044C-A	-	YER044C	sequential	443	YER045C	sequential	257
chr5	240030	241500	YER045C	-	YER044C-A	sequential	257	YER046W	diverging	1678
chr5	243178	243610	YER046W	+	YER045C	diverging	1678	YER047C	converging	198
chr5	243808	246502	YER047C	-	YER046W	converging	198	YER048C	sequential	478
chr5	246980	248156	YER048C	-	YER047C	sequential	478	YER048W-A	diverging	2560
chr5	250716	251001	YER048W-A	+	YER048C	diverging	2560	YER049W	sequential	725
chr5	251726	253661	YER049W	+	YER048W-A	sequential	725	YER050C	converging	308
chr5	253969	254578	YER050C	-	YER049W	converging	308	YER051W	diverging	76
chr5	254654	256133	YER051W	+	YER050C	diverging	76	YER052C	converging	240
chr5	256373	257957	YER052C	-	YER051W	converging	240	YER053C	sequential	778
chr5	258735	259638	YER053C	-	YER052C	sequential	778	YER053C-A	sequential	1293
chr5	260931	261045	YER053C-A	-	YER053C	sequential	1293	YER054C	sequential	1005
chr5	262050	263697	YER054C	-	YER053C-A	sequential	1005	YER055C	sequential	1193
chr5	264890	265784	YER055C	-	YER054C	sequential	1193	YER056C	sequential	726
chr5	266510	268112	YER056C	-	YER055C	sequential	726	YER056C-A	sequential	1308
chr5	269420	270183	YER056C-A	-	YER056C	sequential	1308	YER057C	sequential	551
chr5	270734	271124	YER057C	-	YER056C-A	sequential	551	YER058W	diverging	641
chr5	271765	272089	YER058W	+	YER057C	diverging	641	YER059W	sequential	532
chr5	272621	273884	YER059W	+	YER058W	sequential	532	YER060W	sequential	680
chr5	274564	276151	YER060W	+	YER059W	sequential	680	YER060W-A	sequential	418
chr5	276569	278162	YER060W-A	+	YER060W	sequential	418	YER061C	converging	133
chr5	278295	279624	YER061C	-	YER060W-A	converging	133	YER062C	sequential	303
chr5	279927	280680	YER062C	-	YER061C	sequential	303	YER063W	diverging	1027
chr5	281707	282364	YER063W	+	YER062C	diverging	1027	YER064C	converging	338
chr5	282702	284220	YER064C	-	YER063W	converging	338	YER065C	sequential	1018
chr5	285238	286912	YER065C	-	YER064C	sequential	1018	YER066W	diverging	3327
chr5	290239	290797	YER066W	+	YER065C	diverging	3327	YER067W	sequential	1266
chr5	292063	292549	YER067W	+	YER066W	sequential	1266	YER068W	sequential	498
chr5	293047	294811	YER068W	+	YER067W	sequential	498	YER069W	sequential	596
chr5	295407	297999	YER069W	+	YER068W	sequential	596	YER070W	sequential	948
chr5	298947	301614	YER070W	+	YER069W	sequential	948	YER071C	converging	330
chr5	301944	302325	YER071C	-	YER070W	converging	330	YER072W	diverging	478
chr5	302803	303193	YER072W	+	YER071C	diverging	478	YER073W	sequential	833
chr5	304026	305589	YER073W	+	YER072W	sequential	833	YER074W	sequential	729
chr5	306318	307192	YER074W	+	YER073W	sequential	729	YER074W-A	sequential	456
chr5	307648	308119	YER074W-A	+	YER074W	sequential	456	YER075C	converging	289
chr5	308408	311195	YER075C	-	YER074W-A	converging	289	YER076C	sequential	1390
chr5	312585	313494	YER076C	-	YER075C	sequential	1390	YER077C	sequential	1035
chr5	314529	316596	YER077C	-	YER076C	sequential	1035	YER078C	sequential	206
chr5	316802	318338	YER078C	-	YER077C	sequential	206	YER078W-A	diverging	303
chr5	318641	318806	YER078W-A	+	YER078C	diverging	303	YER079W	sequential	109
chr5	318915	319548	YER079W	+	YER078W-A	sequential	109	YER080W	sequential	410
chr5	319958	321842	YER080W	+	YER079W	sequential	410	YER081W	sequential	839
chr5	322681	324091	YER081W	+	YER080W	sequential	839	YER082C	converging	176
chr5	324267	325932	YER082C	-	YER081W	converging	176	YER083C	sequential	237
chr5	326169	327027	YER083C	-	YER082C	sequential	237	YER085C	sequential	587
chr5	327614	328136	YER085C	-	YER083C	sequential	587	YER086W	diverging	336
chr5	328472	330203	YER086W	+	YER085C	diverging	336	YER087W	sequential	368
chr5	330571	332302	YER087W	+	YER086W	sequential	368	YER087C-B	converging	275
chr5	332577	332826	YER087C-B	-	YER087W	converging	275	YER088C	sequential	345
chr5	333171	335184	YER088C	-	YER087C-B	sequential	345	YER089C	sequential	757
chr5	335941	337336	YER089C	-	YER088C	sequential	757	YER090W	diverging	608
chr5	337944	339468	YER090W	+	YER089C	diverging	608	YER091C	converging	391
chr5	339859	342163	YER091C	-	YER090W	converging	391	YER092W	diverging	687
chr5	342850	343228	YER092W	+	YER091C	diverging	687	YER093C	converging	87
chr5	343315	347608	YER093C	-	YER092W	converging	87	YER093C-A	sequential	299
chr5	347907	348396	YER093C-A	-	YER093C	sequential	299	YER094C	sequential	328
chr5	348724	349342	YER094C	-	YER093C-A	sequential	328	YER095W	diverging	633
chr5	349975	351178	YER095W	+	YER094C	diverging	633	YER096W	sequential	515
chr5	351693	353232	YER096W	+	YER095W	sequential	515	YER098W	sequential	2229
chr5	355461	357726	YER098W	+	YER096W	sequential	2229	YER099C	converging	374
chr5	358100	359057	YER099C	-	YER098W	converging	374	YER100W	diverging	500
chr5	359557	360310	YER100W	+	YER099C	diverging	500	YER101C	converging	187
chr5	360497	361790	YER101C	-	YER100W	converging	187	YER102W	diverging	1305
chr5	363095	363698	YER102W	+	YER101C	diverging	1305	YER103W	sequential	886
chr5	364584	366513	YER103W	+	YER102W	sequential	886	YER104W	sequential	284
chr5	366797	367424	YER104W	+	YER103W	sequential	284	YER105C	converging	409
chr5	367833	372009	YER105C	-	YER104W	converging	409	YER106W	diverging	312
chr5	372321	373230	YER106W	+	YER105C	diverging	312	YER107C	converging	213
chr5	373443	374541	YER107C	-	YER106W	converging	213	YER109C	sequential	669
chr5	375210	377610	YER109C	-	YER107C	sequential	669	YER110C	sequential	1147
chr5	378757	382099	YER110C	-	YER109C	sequential	1147	YER111C	sequential	491
chr5	382590	385872	YER111C	-	YER110C	sequential	491	YER112W	diverging	1355
chr5	387227	387791	YER112W	+	YER111C	diverging	1355	YER113C	converging	136
chr5	387927	390048	YER113C	-	YER112W	converging	136	YER114C	sequential	537
chr5	390585	393708	YER114C	-	YER113C	sequential	537	YER115C	sequential	579
chr5	394287	394863	YER115C	-	YER114C	sequential	579	YER116C	sequential	480
chr5	395343	396168	YER116C	-	YER115C	sequential	480	YER117W	diverging	596
chr5	396764	397649	YER117W	+	YER116C	diverging	596	YER118C	converging	298
chr5	397947	399051	YER118C	-	YER117W	converging	298	YER119C	sequential	440
chr5	399491	400838	YER119C	-	YER118C	sequential	440	YER120W	diverging	292
chr5	401130	401865	YER120W	+	YER119C	diverging	292	YER122C	converging	1001
chr5	402866	404348	YER122C	-	YER120W	converging	1001	YER123W	diverging	460
chr5	404808	406383	YER123W	+	YER122C	diverging	460	YER124C	converging	954
chr5	407337	409059	YER124C	-	YER123W	converging	954	YER125W	diverging	1125
chr5	410184	412614	YER125W	+	YER124C	diverging	1125	YER126C	converging	775
chr5	413389	414175	YER126C	-	YER125W	converging	775	YER127W	diverging	301
chr5	414476	415550	YER127W	+	YER126C	diverging	301	YER128W	sequential	304
chr5	415854	416466	YER128W	+	YER127W	sequential	304	YER129W	sequential	810
chr5	417276	420705	YER129W	+	YER128W	sequential	810	YER130C	converging	405
chr5	421110	422442	YER130C	-	YER129W	converging	405	YER131W	diverging	1505
chr5	423947	424307	YER131W	+	YER130C	diverging	1505	YER132C	converging	876
chr5	425183	430445	YER132C	-	YER131W	converging	876	YER133W	diverging	2045
chr5	432490	433954	YER133W	+	YER132C	diverging	2045	YER134C	converging	3308
chr5	437262	437799	YER134C	-	YER133W	converging	3308	YER136W	diverging	1812
chr5	439611	440967	YER136W	+	YER134C	diverging	1812	YER137C	converging	401
chr5	441368	441815	YER137C	-	YER136W	converging	401	YER138W-A	diverging	7654
chr5	449469	449574	YER138W-A	+	YER137C	diverging	7654	YER139C	converging	983
chr5	450557	451238	YER139C	-	YER138W-A	converging	983	YER140W	diverging	321
chr5	451559	453230	YER140W	+	YER139C	diverging	321	YER141W	sequential	223
chr5	453453	454914	YER141W	+	YER140W	sequential	223	YER142C	converging	226
chr5	455140	456031	YER142C	-	YER141W	converging	226	YER143W	diverging	282
chr5	456313	457600	YER143W	+	YER142C	diverging	282	YER144C	converging	200
chr5	457800	460218	YER144C	-	YER143W	converging	200	YER145C	sequential	302
chr5	460520	461735	YER145C	-	YER144C	sequential	302	YER146W	diverging	844
chr5	462579	462861	YER146W	+	YER145C	diverging	844	YER147C	converging	101
chr5	462962	464837	YER147C	-	YER146W	converging	101	YER148W	diverging	460
chr5	465297	466020	YER148W	+	YER147C	diverging	460	YER149C	converging	182
chr5	466202	467465	YER149C	-	YER148W	converging	182	YER150W	diverging	899
chr5	468364	468811	YER150W	+	YER149C	diverging	899	YER151C	converging	869
chr5	469680	472419	YER151C	-	YER150W	converging	869	YER152C	sequential	232
chr5	472651	473983	YER152C	-	YER151C	sequential	232	YER153C	sequential	52
chr5	474035	474800	YER153C	-	YER152C	sequential	52	YER154W	diverging	214
chr5	475014	476223	YER154W	+	YER153C	diverging	214	YER155C	converging	116
chr5	476339	482843	YER155C	-	YER154W	converging	116	YER156C	sequential	476
chr5	483319	484336	YER156C	-	YER155C	sequential	476	YER157W	diverging	446
chr5	484782	487188	YER157W	+	YER156C	diverging	446	YER158C	converging	1663
chr5	488851	490573	YER158C	-	YER157W	converging	1663	YER159C	sequential	951
chr5	491524	491953	YER159C	-	YER158C	sequential	951	YER161C	sequential	7388
chr5	499341	500343	YER161C	-	YER159C	sequential	7388	YER162C	sequential	281
chr5	500624	502889	YER162C	-	YER161C	sequential	281	YER163C	sequential	189
chr5	503078	503777	YER163C	-	YER162C	sequential	189	YER164W	diverging	1609
chr5	505386	509793	YER164W	+	YER163C	diverging	1609	YER165W	sequential	574
chr5	510367	512101	YER165W	+	YER164W	sequential	574	YER166W	sequential	637
chr5	512738	517454	YER166W	+	YER165W	sequential	637	YER167W	sequential	756
chr5	518210	520766	YER167W	+	YER166W	sequential	756	YER168C	converging	257
chr5	521023	522664	YER168C	-	YER167W	converging	257	YER169W	diverging	699
chr5	523363	525754	YER169W	+	YER168C	diverging	699	YER170W	sequential	214
chr5	525968	526646	YER170W	+	YER169W	sequential	214	YER171W	sequential	430
chr5	527076	529413	YER171W	+	YER170W	sequential	430	YER172C	converging	111
chr5	529524	536016	YER172C	-	YER171W	converging	111	YER173W	diverging	278
chr5	536294	538274	YER173W	+	YER172C	diverging	278	YER174C	converging	154
chr5	538428	539163	YER174C	-	YER173W	converging	154	YER175C	sequential	295
chr5	539458	540358	YER175C	-	YER174C	sequential	295	YER175W-A	diverging	286
chr5	540644	540809	YER175W-A	+	YER175C	diverging	286	YER176W	sequential	875
chr5	541684	545050	YER176W	+	YER175W-A	sequential	875	YER177W	sequential	555
chr5	545605	546409	YER177W	+	YER176W	sequential	555	YER178W	sequential	402
chr5	546811	548074	YER178W	+	YER177W	sequential	402	YER179W	sequential	341
chr5	548415	549512	YER179W	+	YER178W	sequential	341	YER180C	converging	206
chr5	549718	550522	YER180C	-	YER179W	converging	206	YER180C-A	sequential	337
chr5	550859	551117	YER180C-A	-	YER180C	sequential	337	YER182W	diverging	1402
chr5	552519	553254	YER182W	+	YER180C-A	diverging	1402	YER183C	converging	74
chr5	553328	553964	YER183C	-	YER182W	converging	74	YER184C	sequential	2326
chr5	556290	558675	YER184C	-	YER183C	sequential	2326	YER185W	diverging	773
chr5	559448	560360	YER185W	+	YER184C	diverging	773	YER186C	converging	1339
chr5	561699	562620	YER186C	-	YER185W	converging	1339	YER187W	diverging	3604
chr5	566224	566650	YER187W	+	YER186C	diverging	3604	YER188C-A	converging	2952
chr5	569602	569902	YER188C-A	-	YER187W	converging	2952	YER189W	diverging	1247
chr5	571149	571518	YER189W	+	YER188C-A	diverging	1247	YER190W	overlapping	-44
chr5	571474	576520	YER190W	+	YER189W	overlapping	-44		last	-1
chr6	52	535	YFL068W	+		first	52	YFL067W	sequential	300
chr6	835	1363	YFL067W	+	YFL068W	sequential	300	YFL066C	converging	73
chr6	1436	2615	YFL066C	-	YFL067W	converging	73	YFL065C	sequential	414
chr6	3029	3338	YFL065C	-	YFL066C	sequential	414	YFL064C	overlapping	-17
chr6	3321	3846	YFL064C	-	YFL065C	overlapping	-17	YFL062W	diverging	2579
chr6	6425	7565	YFL062W	+	YFL064C	diverging	2579	YFL061W	sequential	1979
chr6	9544	10222	YFL061W	+	YFL062W	sequential	1979	YFL060C	converging	78
chr6	10300	10969	YFL060C	-	YFL061W	converging	78	YFL059W	diverging	393
chr6	11362	12259	YFL059W	+	YFL060C	diverging	393	YFL058W	sequential	669
chr6	12928	13951	YFL058W	+	YFL059W	sequential	669	YFL057C	converging	353
chr6	14304	14763	YFL057C	-	YFL058W	converging	353	YFL056C	sequential	29
chr6	14792	15431	YFL056C	-	YFL057C	sequential	29	YFL055W	diverging	1572
chr6	17003	18680	YFL055W	+	YFL056C	diverging	1572	YFL054C	converging	2166
chr6	20846	22787	YFL054C	-	YFL055W	converging	2166	YFL053W	diverging	635
chr6	23422	25198	YFL053W	+	YFL054C	diverging	635	YFL052W	sequential	3033
chr6	28231	29629	YFL052W	+	YFL053W	sequential	3033	YFL051C	converging	428
chr6	30057	30540	YFL051C	-	YFL052W	converging	428	YFL050C	sequential	2731
chr6	33271	35848	YFL050C	-	YFL051C	sequential	2731	YFL049W	diverging	954
chr6	36802	38674	YFL049W	+	YFL050C	diverging	954	YFL048C	converging	168
chr6	38842	40180	YFL048C	-	YFL049W	converging	168	YFL047W	diverging	240
chr6	40420	42565	YFL047W	+	YFL048C	diverging	240	YFL046W	sequential	249
chr6	42814	43438	YFL046W	+	YFL047W	sequential	249	YFL045C	converging	189
chr6	43627	44392	YFL045C	-	YFL046W	converging	189	YFL044C	sequential	262
chr6	44654	45560	YFL044C	-	YFL045C	sequential	262	YFL042C	sequential	159
chr6	45719	47744	YFL042C	-	YFL044C	sequential	159	YFL041W-A	diverging	989
chr6	48733	48925	YFL041W-A	+	YFL042C	diverging	989	YFL041W	sequential	213
chr6	49138	51007	YFL041W	+	YFL041W-A	sequential	213	YFL040W	sequential	342
chr6	51349	52972	YFL040W	+	YFL041W	sequential	342	YFL039C	converging	287
chr6	53259	54695	YFL039C	-	YFL040W	converging	287	YFL038C	sequential	669
chr6	55364	55985	YFL038C	-	YFL039C	sequential	669	YFL037W	diverging	349
chr6	56334	57708	YFL037W	+	YFL038C	diverging	349	YFL036W	sequential	1072
chr6	58780	62836	YFL036W	+	YFL037W	sequential	1072	YFL034C-B	converging	178
chr6	63014	63992	YFL034C-B	-	YFL036W	converging	178	YFL034C-A	sequential	249
chr6	64241	64931	YFL034C-A	-	YFL034C-B	sequential	249	YFL034W	diverging	543
chr6	65474	68696	YFL034W	+	YFL034C-A	diverging	543	YFL033C	converging	416
chr6	69112	74425	YFL033C	-	YFL034W	converging	416	YFL031W	diverging	751
chr6	75176	76145	YFL031W	+	YFL033C	diverging	751	YFL030W	sequential	683
chr6	76828	77986	YFL030W	+	YFL031W	sequential	683	YFL029C	converging	66
chr6	78052	79159	YFL029C	-	YFL030W	converging	66	YFL028C	sequential	182
chr6	79341	80211	YFL028C	-	YFL029C	sequential	182	YFL027C	sequential	205
chr6	80416	81910	YFL027C	-	YFL028C	sequential	205	YFL026W	diverging	667
chr6	82577	83873	YFL026W	+	YFL027C	diverging	667	YFL025C	converging	269
chr6	84142	87232	YFL025C	-	YFL026W	converging	269	YFL024C	sequential	612
chr6	87844	90343	YFL024C	-	YFL025C	sequential	612	YFL023W	diverging	640
chr6	90983	93374	YFL023W	+	YFL024C	diverging	640	YFL022C	converging	122
chr6	93496	95008	YFL022C	-	YFL023W	converging	122	YFL021W	diverging	955
chr6	95963	97496	YFL021W	+	YFL022C	diverging	955	YFL020C	converging	1728
chr6	99224	99593	YFL020C	-	YFL021W	converging	1728	YFL018C	sequential	2028
chr6	101621	103121	YFL018C	-	YFL020C	sequential	2028	YFL017W-A	diverging	571
chr6	103692	103926	YFL017W-A	+	YFL018C	diverging	571	YFL017C	converging	50
chr6	103976	104456	YFL017C	-	YFL017W-A	converging	50	YFL016C	sequential	238
chr6	104694	106230	YFL016C	-	YFL017C	sequential	238	YFL014W	diverging	1019
chr6	107249	107579	YFL014W	+	YFL016C	diverging	1019	YFL013C	converging	266
chr6	107845	109924	YFL013C	-	YFL014W	converging	266	YFL012W	diverging	716
chr6	110640	111087	YFL012W	+	YFL013C	diverging	716	YFL011W	sequential	1251
chr6	112338	113979	YFL011W	+	YFL012W	sequential	1251	YFL010W-A	sequential	1004
chr6	114983	115268	YFL010W-A	+	YFL011W	sequential	1004	YFL010C	overlapping	-167
chr6	115101	115737	YFL010C	-	YFL010W-A	overlapping	-167	YFL009W	diverging	401
chr6	116138	118478	YFL009W	+	YFL010C	diverging	401	YFL008W	sequential	945
chr6	119423	123101	YFL008W	+	YFL009W	sequential	945	YFL007W	sequential	372
chr6	123473	129905	YFL007W	+	YFL008W	sequential	372	YFL005W	sequential	423
chr6	130328	130976	YFL005W	+	YFL007W	sequential	423	YFL004W	sequential	828
chr6	131804	134291	YFL004W	+	YFL005W	sequential	828	YFL003C	converging	224
chr6	134515	137152	YFL003C	-	YFL004W	converging	224	YFL002C	sequential	7956
chr6	145108	146929	YFL002C	-	YFL003C	sequential	7956	YFL001W	diverging	196
chr6	147125	148454	YFL001W	+	YFL002C	diverging	196	YFR001W	sequential	650
chr6	149104	149719	YFR001W	+	YFL001W	sequential	650	YFR002W	sequential	291
chr6	150010	152530	YFR002W	+	YFR001W	sequential	291	YFR003C	converging	121
chr6	152651	153119	YFR003C	-	YFR002W	converging	121	YFR004W	diverging	268
chr6	153387	154308	YFR004W	+	YFR003C	diverging	268	YFR005C	converging	213
chr6	154521	155868	YFR005C	-	YFR004W	converging	213	YFR006W	diverging	270
chr6	156138	157746	YFR006W	+	YFR005C	diverging	270	YFR007W	sequential	1546
chr6	159292	160354	YFR007W	+	YFR006W	sequential	1546	YFR008W	sequential	174
chr6	160528	161194	YFR008W	+	YFR007W	sequential	174	YFR009W	sequential	1287
chr6	162481	164740	YFR009W	+	YFR008W	sequential	1287	YFR010W	sequential	319
chr6	165059	166559	YFR010W	+	YFR009W	sequential	319	YFR011C	converging	179
chr6	166738	167251	YFR011C	-	YFR010W	converging	179	YFR012W	diverging	629
chr6	167880	168489	YFR012W	+	YFR011C	diverging	629	YFR012W-A	sequential	726
chr6	169215	169302	YFR012W-A	+	YFR012W	sequential	726	YFR013W	sequential	611
chr6	169913	172277	YFR013W	+	YFR012W-A	sequential	611	YFR014C	converging	251
chr6	172528	173869	YFR014C	-	YFR013W	converging	251	YFR015C	sequential	387
chr6	174256	176383	YFR015C	-	YFR014C	sequential	387	YFR016C	sequential	650
