space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
5	34278863	34279322	460	MACS_peak_5388 ENSMUSG00000029111	MACS_peak_5388	-	ENSMUSG00000029111	34239585	34278921	overlapStart	58	58	NearestStart
5	34297009	34297234	226	MACS_peak_5389 ENSMUSG00000029111	MACS_peak_5389	-	ENSMUSG00000029111	34239585	34278921	upstream	-18088	18088	NearestStart
5	34512180	34512522	343	MACS_peak_5391 ENSMUSG00000045102	MACS_peak_5391	-	ENSMUSG00000045102	34349847	34512097	upstream	-83	83	NearestStart
5	35531834	35532142	309	MACS_peak_5397 ENSMUSG00000029103	MACS_peak_5397	-	ENSMUSG00000029103	35435629	35448348	upstream	-83486	83486	NearestStart
5	35917496	35917924	429	MACS_peak_5399 ENSMUSG00000029097	MACS_peak_5399	-	ENSMUSG00000029097	35899965	35917719	overlapStart	223	205	NearestStart
5	36014180	36014572	393	MACS_peak_5400 ENSMUSG00000029096	MACS_peak_5400	-	ENSMUSG00000029096	35994682	36022431	inside	8251	7859	NearestStart
5	36656099	36656741	643	MACS_peak_5405 ENSMUSG00000029093	MACS_peak_5405	-	ENSMUSG00000029093	36359829	36740788	inside	84689	84047	NearestStart
5	36666861	36667169	309	MACS_peak_5406 ENSMUSG00000029093	MACS_peak_5406	-	ENSMUSG00000029093	36359829	36740788	inside	73927	73619	NearestStart
5	37086737	37087163	427	MACS_peak_5407 ENSMUSG00000029190	MACS_peak_5407	-	ENSMUSG00000029190	36943153	37087193	inside	456	30	NearestStart
5	37087189	37087481	293	MACS_peak_5408 ENSMUSG00000029190	MACS_peak_5408	-	ENSMUSG00000029190	36943153	37087193	overlapStart	4	4	NearestStart
5	37130021	37130478	458	MACS_peak_5409 ENSMUSG00000060708	MACS_peak_5409	-	ENSMUSG00000060708	37139237	37139884	downstream	9863	8759	NearestStart
5	37139719	37140097	379	MACS_peak_5410 ENSMUSG00000060708	MACS_peak_5410	-	ENSMUSG00000060708	37139237	37139884	overlapStart	165	165	NearestStart
5	38952985	38953311	327	MACS_peak_5413 ENSMUSG00000005103	MACS_peak_5413	-	ENSMUSG00000005103	38918192	38952941	upstream	-44	44	NearestStart
5	39075525	39075926	402	MACS_peak_5414 ENSMUSG00000046572	MACS_peak_5414	-	ENSMUSG00000046572	39059719	39075989	inside	464	63	NearestStart
5	42338481	42338780	300	MACS_peak_5415 ENSMUSG00000061755	MACS_peak_5415	-	ENSMUSG00000061755	42178671	42235554	upstream	-102927	102927	NearestStart
5	46248520	46249110	591	MACS_peak_5420 ENSMUSG00000015882	MACS_peak_5420	-	ENSMUSG00000015882	46090935	46248745	overlapStart	225	225	NearestStart
5	50449453	50449758	306	MACS_peak_5421 ENSMUSG00000029090	MACS_peak_5421	-	ENSMUSG00000029090	50351195	50450235	inside	782	477	NearestStart
5	50450049	50450418	370	MACS_peak_5422 ENSMUSG00000029090	MACS_peak_5422	-	ENSMUSG00000029090	50351195	50450235	overlapStart	186	183	NearestStart
5	53605276	53605526	251	MACS_peak_5423 ENSMUSG00000029189	MACS_peak_5423	-	ENSMUSG00000029189	53498396	53604558	upstream	-718	718	NearestStart
5	64360178	64360519	342	MACS_peak_5428 ENSMUSG00000047881	MACS_peak_5428	-	ENSMUSG00000047881	64300891	64360061	upstream	-117	117	NearestStart
5	64436907	64437133	227	MACS_peak_5429 ENSMUSG00000077209	MACS_peak_5429	-	ENSMUSG00000077209	64393592	64393723	upstream	-43184	43184	NearestStart
5	64621331	64621644	314	MACS_peak_5430 ENSMUSG00000081143	MACS_peak_5430	-	ENSMUSG00000081143	64643817	64644445	downstream	23114	22173	NearestStart
5	64621829	64622093	265	MACS_peak_5431 ENSMUSG00000081143	MACS_peak_5431	-	ENSMUSG00000081143	64643817	64644445	downstream	22616	21724	NearestStart
5	65269308	65269647	340	MACS_peak_5439 ENSMUSG00000044827	MACS_peak_5439	-	ENSMUSG00000044827	65316073	65323938	downstream	54630	46426	NearestStart
5	65427982	65428219	238	MACS_peak_5441 ENSMUSG00000037913	MACS_peak_5441	-	ENSMUSG00000037913	65456368	65482794	downstream	54812	28149	NearestStart
5	65782486	65782814	329	MACS_peak_5443 ENSMUSG00000047215	MACS_peak_5443	-	ENSMUSG00000047215	65779604	65782641	overlapStart	155	155	NearestStart
5	65884055	65884319	265	MACS_peak_5444 ENSMUSG00000037822	MACS_peak_5444	-	ENSMUSG00000037822	65841046	65884552	inside	497	233	NearestStart
5	67370666	67370979	314	MACS_peak_5450 ENSMUSG00000080601	MACS_peak_5450	-	ENSMUSG00000080601	67444918	67445031	downstream	74365	73939	NearestStart
5	73247013	73247313	301	MACS_peak_5452 ENSMUSG00000029217	MACS_peak_5452	-	ENSMUSG00000029217	73146955	73259698	inside	12685	12385	NearestStart
5	75073803	75074078	276	MACS_peak_5458 ENSMUSG00000029228	MACS_peak_5458	-	ENSMUSG00000029228	74988472	75098936	inside	25133	24858	NearestStart
5	75188391	75188659	269	MACS_peak_5459 ENSMUSG00000029228	MACS_peak_5459	-	ENSMUSG00000029228	74988472	75098936	upstream	-89455	89455	NearestStart
5	76569385	76569770	386	MACS_peak_5462 ENSMUSG00000055701	MACS_peak_5462	-	ENSMUSG00000055701	76569177	76569577	overlapStart	192	192	NearestStart
5	77086648	77087023	376	MACS_peak_5464 ENSMUSG00000044840	MACS_peak_5464	-	ENSMUSG00000044840	77086298	77087067	inside	419	44	NearestStart
5	77567064	77567330	267	MACS_peak_5465 ENSMUSG00000059325	MACS_peak_5465	-	ENSMUSG00000059325	77516013	77544148	upstream	-22916	22916	NearestStart
5	86601853	86602131	279	MACS_peak_5467 ENSMUSG00000035898	MACS_peak_5467	-	ENSMUSG00000035898	86539761	86601768	upstream	-85	85	NearestStart
5	89104509	89104900	392	MACS_peak_5470 ENSMUSG00000044221	MACS_peak_5470	-	ENSMUSG00000044221	89088483	89105196	inside	687	296	NearestStart
5	90652901	90653234	334	MACS_peak_5472 ENSMUSG00000035505	MACS_peak_5472	-	ENSMUSG00000035505	90643749	90652997	overlapStart	96	96	NearestStart
5	90794237	90794621	385	MACS_peak_5473 ENSMUSG00000055204	MACS_peak_5473	-	ENSMUSG00000055204	90656215	90795211	inside	974	590	NearestStart
5	92512503	92513084	582	MACS_peak_5476 ENSMUSG00000029405	MACS_peak_5476	-	ENSMUSG00000029405	92483540	92512684	overlapStart	181	181	NearestStart
5	92693009	92693512	504	MACS_peak_5478 ENSMUSG00000029410	MACS_peak_5478	-	ENSMUSG00000029410	92655715	92685304	upstream	-7705	7705	NearestStart
5	92738946	92739192	247	MACS_peak_5479 ENSMUSG00000029415	MACS_peak_5479	-	ENSMUSG00000029415	92713036	92739050	overlapStart	104	104	NearestStart
5	92922489	92922725	237	MACS_peak_5480 ENSMUSG00000029426	MACS_peak_5480	-	ENSMUSG00000029426	92873023	92934542	inside	12053	11817	NearestStart
5	93326705	93327252	548	MACS_peak_5482 ENSMUSG00000072828	MACS_peak_5482	-	ENSMUSG00000072828	93233246	93238514	upstream	-88191	88191	NearestStart
5	93334596	93334951	356	MACS_peak_5483 ENSMUSG00000072828	MACS_peak_5483	-	ENSMUSG00000072828	93233246	93238514	upstream	-96082	96082	NearestStart
5	93635393	93635803	411	MACS_peak_5487 ENSMUSG00000063015	MACS_peak_5487	-	ENSMUSG00000063015	93610965	93635476	overlapStart	83	83	NearestStart
5	98126626	98126854	229	MACS_peak_5492 ENSMUSG00000050553	MACS_peak_5492	-	ENSMUSG00000050553	97884332	97885996	upstream	-240630	240630	NearestStart
5	98459655	98460148	494	MACS_peak_5493 ENSMUSG00000029338	MACS_peak_5493	-	ENSMUSG00000029338	98311802	98459752	overlapStart	97	97	NearestStart
5	100157948	100158200	253	MACS_peak_5494 ENSMUSG00000056908	MACS_peak_5494	-	ENSMUSG00000056908	99726263	100158079	overlapStart	131	121	NearestStart
5	100467840	100468394	555	MACS_peak_5495 ENSMUSG00000029328	MACS_peak_5495	-	ENSMUSG00000029328	100463747	100468181	overlapStart	341	213	NearestStart
5	100845023	100845636	614	MACS_peak_5498 ENSMUSG00000035325	MACS_peak_5498	-	ENSMUSG00000035325	100790669	100845193	overlapStart	170	170	NearestStart
5	100858390	100858827	438	MACS_peak_5499 ENSMUSG00000035325	MACS_peak_5499	-	ENSMUSG00000035325	100790669	100845193	upstream	-13197	13197	NearestStart
5	100927551	100927891	341	MACS_peak_5500 ENSMUSG00000035310	MACS_peak_5500	-	ENSMUSG00000035310	100871060	100929645	inside	2094	1754	NearestStart
5	100929733	100929965	233	MACS_peak_5501 ENSMUSG00000035310	MACS_peak_5501	-	ENSMUSG00000035310	100871060	100929645	upstream	-88	88	NearestStart
5	101227394	101227817	424	MACS_peak_5502 ENSMUSG00000035266	MACS_peak_5502	-	ENSMUSG00000035266	101191167	101227619	overlapStart	225	198	NearestStart
5	102498355	102498683	329	MACS_peak_5503 ENSMUSG00000043940	MACS_peak_5503	-	ENSMUSG00000043940	102264604	102498940	inside	585	257	NearestStart
5	103640201	103640426	226	MACS_peak_5505 ENSMUSG00000046709	MACS_peak_5505	-	ENSMUSG00000046709	103336967	103640353	overlapStart	152	73	NearestStart
5	107124986	107125348	363	MACS_peak_5513 ENSMUSG00000049606	MACS_peak_5513	-	ENSMUSG00000049606	107045758	107125849	inside	863	501	NearestStart
5	108297818	108298402	585	MACS_peak_5517 ENSMUSG00000011831	MACS_peak_5517	-	ENSMUSG00000011831	108173814	108304126	inside	6308	5724	NearestStart
5	108561470	108561796	327	MACS_peak_5519 ENSMUSG00000063406	MACS_peak_5519	-	ENSMUSG00000063406	108535385	108561610	overlapStart	140	140	NearestStart
5	108863331	108863576	246	MACS_peak_5521 ENSMUSG00000050856	MACS_peak_5521	-	ENSMUSG00000050856	108862263	108863467	overlapStart	136	109	NearestStart
5	110877488	110877873	386	MACS_peak_5527 ENSMUSG00000043323	MACS_peak_5527	-	ENSMUSG00000043323	110790773	110877505	overlapStart	17	17	NearestStart
5	111209400	111209785	386	MACS_peak_5528 ENSMUSG00000029507	MACS_peak_5528	-	ENSMUSG00000029507	111202686	111209678	overlapStart	278	107	NearestStart
5	111238910	111239284	375	MACS_peak_5529 ENSMUSG00000029512	MACS_peak_5529	-	ENSMUSG00000029512	111213507	111239116	overlapStart	206	168	NearestStart
5	112562781	112563035	255	MACS_peak_5538 ENSMUSG00000066975	MACS_peak_5538	-	ENSMUSG00000066975	112675513	112681538	downstream	118757	112478	NearestStart
5	112582808	112583041	234	MACS_peak_5539 ENSMUSG00000066975	MACS_peak_5539	-	ENSMUSG00000066975	112675513	112681538	downstream	98730	92472	NearestStart
5	112801016	112801263	248	MACS_peak_5541 ENSMUSG00000051503	MACS_peak_5541	-	ENSMUSG00000051503	112782821	112785053	upstream	-15963	15963	NearestStart
5	112981041	112981405	365	MACS_peak_5542 ENSMUSG00000058153	MACS_peak_5542	-	ENSMUSG00000058153	112848180	113006205	inside	25164	24800	NearestStart
5	113006825	113007118	294	MACS_peak_5543 ENSMUSG00000058153	MACS_peak_5543	-	ENSMUSG00000058153	112848180	113006205	upstream	-620	620	NearestStart
5	113026943	113027303	361	MACS_peak_5544 ENSMUSG00000058153	MACS_peak_5544	-	ENSMUSG00000058153	112848180	113006205	upstream	-20738	20738	NearestStart
5	113072613	113072948	336	MACS_peak_5545 ENSMUSG00000058153	MACS_peak_5545	-	ENSMUSG00000058153	112848180	113006205	upstream	-66408	66408	NearestStart
5	113282130	113282569	440	MACS_peak_5546 ENSMUSG00000072720	MACS_peak_5546	-	ENSMUSG00000072720	113246244	113301530	inside	19400	18961	NearestStart
5	113306912	113307220	309	MACS_peak_5547 ENSMUSG00000072720	MACS_peak_5547	-	ENSMUSG00000072720	113246244	113301530	upstream	-5382	5382	NearestStart
5	113316056	113316343	288	MACS_peak_5548 ENSMUSG00000079327	MACS_peak_5548	-	ENSMUSG00000079327	113303818	113325382	inside	9326	9039	NearestStart
5	113561722	113562048	327	MACS_peak_5551 ENSMUSG00000051339	MACS_peak_5551	-	ENSMUSG00000051339	113516818	113592371	inside	30649	30323	NearestStart
5	113562253	113562691	439	MACS_peak_5552 ENSMUSG00000051339	MACS_peak_5552	-	ENSMUSG00000051339	113516818	113592371	inside	30118	29680	NearestStart
5	113571600	113571832	233	MACS_peak_5553 ENSMUSG00000051339	MACS_peak_5553	-	ENSMUSG00000051339	113516818	113592371	inside	20771	20539	NearestStart
5	114084363	114084665	303	MACS_peak_5560 ENSMUSG00000042190	MACS_peak_5560	-	ENSMUSG00000042190	114062370	114100399	inside	16036	15734	NearestStart
5	114323108	114323596	489	MACS_peak_5561 ENSMUSG00000004530	MACS_peak_5561	-	ENSMUSG00000004530	114292448	114358715	inside	35607	30660	NearestStart
5	114323676	114323972	297	MACS_peak_5562 ENSMUSG00000004530	MACS_peak_5562	-	ENSMUSG00000004530	114292448	114358715	inside	35039	31228	NearestStart
5	114332828	114333145	318	MACS_peak_5563 ENSMUSG00000004530	MACS_peak_5563	-	ENSMUSG00000004530	114292448	114358715	inside	25887	25570	NearestStart
5	114358667	114359161	495	MACS_peak_5564 ENSMUSG00000004530	MACS_peak_5564	-	ENSMUSG00000004530	114292448	114358715	overlapStart	48	48	NearestStart
5	114380900	114381191	292	MACS_peak_5565 ENSMUSG00000065320	MACS_peak_5565	-	ENSMUSG00000065320	114378733	114378830	upstream	-2070	2070	NearestStart
5	114541045	114541499	455	MACS_peak_5566 ENSMUSG00000042078	MACS_peak_5566	-	ENSMUSG00000042078	114476919	114541389	overlapStart	344	110	NearestStart
5	114830298	114830621	324	MACS_peak_5568 ENSMUSG00000001098	MACS_peak_5568	-	ENSMUSG00000001098	114813582	114830492	overlapStart	194	129	NearestStart
5	114893922	114894204	283	MACS_peak_5569 ENSMUSG00000029575	MACS_peak_5569	-	ENSMUSG00000029575	114882091	114894034	overlapStart	112	112	NearestStart
5	115117502	115117775	274	MACS_peak_5571 ENSMUSG00000014158	MACS_peak_5571	-	ENSMUSG00000014158	115072163	115108427	upstream	-9075	9075	NearestStart
5	115129896	115130181	286	MACS_peak_5572 ENSMUSG00000011884	MACS_peak_5572	-	ENSMUSG00000011884	115119415	115140950	inside	11054	10481	NearestStart
5	115223390	115223719	330	MACS_peak_5573 ENSMUSG00000041890	MACS_peak_5573	-	ENSMUSG00000041890	115177417	115223501	overlapStart	111	111	NearestStart
5	115750915	115751278	364	MACS_peak_5575 ENSMUSG00000009013	MACS_peak_5575	-	ENSMUSG00000009013	115748432	115750943	overlapStart	28	28	NearestStart
5	115791107	115791374	268	MACS_peak_5576 ENSMUSG00000029536	MACS_peak_5576	-	ENSMUSG00000029536	115784093	115791174	overlapStart	67	67	NearestStart
5	115824008	115824262	255	MACS_peak_5577 ENSMUSG00000041697	MACS_peak_5577	-	ENSMUSG00000041697	115795664	115798965	upstream	-25043	25043	NearestStart
5	115886303	115886945	643	MACS_peak_5578 ENSMUSG00000057354	MACS_peak_5578	-	ENSMUSG00000057354	115886084	115886548	overlapStart	245	219	NearestStart
5	118605232	118605533	302	MACS_peak_5585 ENSMUSG00000032867	MACS_peak_5585	-	ENSMUSG00000032867	118516625	118605420	overlapStart	188	113	NearestStart
5	118694737	118695118	382	MACS_peak_5586 ENSMUSG00000032850	MACS_peak_5586	-	ENSMUSG00000032850	118640745	118695125	inside	388	7	NearestStart
5	120575269	120575669	401	MACS_peak_5591 ENSMUSG00000072671	MACS_peak_5591	-	ENSMUSG00000072671	120573694	120573991	upstream	-1278	1278	NearestStart
5	121010989	121011191	203	MACS_peak_5595 ENSMUSG00000032741	MACS_peak_5595	-	ENSMUSG00000032741	120984169	121038682	inside	27693	26820	NearestStart
5	121016098	121016568	471	MACS_peak_5596 ENSMUSG00000032741	MACS_peak_5596	-	ENSMUSG00000032741	120984169	121038682	inside	22584	22114	NearestStart
5	121017276	121017718	443	MACS_peak_5597 ENSMUSG00000032741	MACS_peak_5597	-	ENSMUSG00000032741	120984169	121038682	inside	21406	20964	NearestStart
5	121017983	121018199	217	MACS_peak_5598 ENSMUSG00000032741	MACS_peak_5598	-	ENSMUSG00000032741	120984169	121038682	inside	20699	20483	NearestStart
5	121018526	121018832	307	MACS_peak_5599 ENSMUSG00000032741	MACS_peak_5599	-	ENSMUSG00000032741	120984169	121038682	inside	20156	19850	NearestStart
5	121130129	121130460	332	MACS_peak_5600 ENSMUSG00000029603	MACS_peak_5600	-	ENSMUSG00000029603	121130273	121161678	overlapEnd	31549	144	NearestStart
5	121995892	121996219	328	MACS_peak_5602 ENSMUSG00000029454	MACS_peak_5602	-	ENSMUSG00000029454	121975057	121995901	overlapStart	9	9	NearestStart
5	122034319	122034504	186	MACS_peak_5603 ENSMUSG00000029455	MACS_peak_5603	-	ENSMUSG00000029455	122017718	122043599	inside	9280	9095	NearestStart
5	122398683	122398961	279	MACS_peak_5606 ENSMUSG00000072641	MACS_peak_5606	-	ENSMUSG00000072641	122308562	122308977	upstream	-89706	89706	NearestStart
5	122804163	122804537	375	MACS_peak_5608 ENSMUSG00000038569	MACS_peak_5608	-	ENSMUSG00000038569	122773232	122804241	overlapStart	78	78	NearestStart
5	122951681	122951959	279	MACS_peak_5609 ENSMUSG00000029467	MACS_peak_5609	-	ENSMUSG00000029467	122903531	122952183	inside	502	224	NearestStart
5	123220779	123221305	527	MACS_peak_5610 ENSMUSG00000029471	MACS_peak_5610	-	ENSMUSG00000029471	123183213	123229391	inside	8612	8086	NearestStart
5	123584482	123584805	324	MACS_peak_5612 ENSMUSG00000029449	MACS_peak_5612	-	ENSMUSG00000029449	123568187	123582405	upstream	-2077	2077	NearestStart
5	123974006	123974478	473	MACS_peak_5623 ENSMUSG00000029433	MACS_peak_5623	-	ENSMUSG00000029433	123961914	123974152	overlapStart	146	146	NearestStart
5	124022849	124023188	340	MACS_peak_5624 ENSMUSG00000029434	MACS_peak_5624	-	ENSMUSG00000029434	123979112	124023013	overlapStart	164	164	NearestStart
5	124133478	124133758	281	MACS_peak_5625 ENSMUSG00000049550	MACS_peak_5625	-	ENSMUSG00000049550	124027804	124134334	inside	856	576	NearestStart
5	124134310	124134575	266	MACS_peak_5626 ENSMUSG00000049550	MACS_peak_5626	-	ENSMUSG00000049550	124027804	124134334	overlapStart	24	24	NearestStart
5	124134861	124135129	269	MACS_peak_5627 ENSMUSG00000049550	MACS_peak_5627	-	ENSMUSG00000049550	124027804	124134334	upstream	-527	527	NearestStart
5	124170782	124171201	420	MACS_peak_5628 ENSMUSG00000029427	MACS_peak_5628	-	ENSMUSG00000029427	124149808	124170949	overlapStart	167	167	NearestStart
5	124460953	124461362	410	MACS_peak_5632 ENSMUSG00000066278	MACS_peak_5632	-	ENSMUSG00000066278	124454651	124482269	inside	21316	6302	NearestStart
5	124464716	124465000	285	MACS_peak_5633 ENSMUSG00000066278	MACS_peak_5633	-	ENSMUSG00000066278	124454651	124482269	inside	17553	10065	NearestStart
5	124493531	124494029	499	MACS_peak_5634 ENSMUSG00000066278	MACS_peak_5634	-	ENSMUSG00000066278	124454651	124482269	upstream	-11262	11262	NearestStart
5	124529045	124529387	343	MACS_peak_5635 ENSMUSG00000029408	MACS_peak_5635	-	ENSMUSG00000029408	124511542	124545784	inside	16739	16397	NearestStart
5	124801149	124801457	309	MACS_peak_5638 ENSMUSG00000029394	MACS_peak_5638	-	ENSMUSG00000029394	124795450	124804680	inside	3531	3223	NearestStart
5	124802060	124802600	541	MACS_peak_5639 ENSMUSG00000029394	MACS_peak_5639	-	ENSMUSG00000029394	124795450	124804680	inside	2620	2080	NearestStart
5	124981348	124981655	308	MACS_peak_5642 ENSMUSG00000029392	MACS_peak_5642	-	ENSMUSG00000029392	124943091	124981400	overlapStart	52	52	NearestStart
5	125342669	125343062	394	MACS_peak_5646 ENSMUSG00000037979	MACS_peak_5646	-	ENSMUSG00000037979	125314804	125342756	overlapStart	87	87	NearestStart
5	125591548	125591916	369	MACS_peak_5652 ENSMUSG00000029478	MACS_peak_5652	-	ENSMUSG00000029478	125497523	125659589	inside	68041	67673	NearestStart
5	125615184	125615467	284	MACS_peak_5653 ENSMUSG00000029478	MACS_peak_5653	-	ENSMUSG00000029478	125497523	125659589	inside	44405	44122	NearestStart
5	125621227	125621532	306	MACS_peak_5654 ENSMUSG00000029478	MACS_peak_5654	-	ENSMUSG00000029478	125497523	125659589	inside	38362	38057	NearestStart
5	125621587	125622175	589	MACS_peak_5655 ENSMUSG00000029478	MACS_peak_5655	-	ENSMUSG00000029478	125497523	125659589	inside	38002	37414	NearestStart
5	125631373	125631669	297	MACS_peak_5656 ENSMUSG00000029478	MACS_peak_5656	-	ENSMUSG00000029478	125497523	125659589	inside	28216	27920	NearestStart
5	125632212	125632738	527	MACS_peak_5657 ENSMUSG00000029478	MACS_peak_5657	-	ENSMUSG00000029478	125497523	125659589	inside	27377	26851	NearestStart
5	125635347	125635720	374	MACS_peak_5658 ENSMUSG00000029478	MACS_peak_5658	-	ENSMUSG00000029478	125497523	125659589	inside	24242	23869	NearestStart
5	125683559	125683921	363	MACS_peak_5659 ENSMUSG00000029478	MACS_peak_5659	-	ENSMUSG00000029478	125497523	125659589	upstream	-23970	23970	NearestStart
5	125684235	125684502	268	MACS_peak_5660 ENSMUSG00000029478	MACS_peak_5660	-	ENSMUSG00000029478	125497523	125659589	upstream	-24646	24646	NearestStart
5	125696066	125696720	655	MACS_peak_5661 ENSMUSG00000029478	MACS_peak_5661	-	ENSMUSG00000029478	125497523	125659589	upstream	-36477	36477	NearestStart
5	125702294	125702664	371	MACS_peak_5662 ENSMUSG00000029478	MACS_peak_5662	-	ENSMUSG00000029478	125497523	125659589	upstream	-42705	42705	NearestStart
5	125706518	125707033	516	MACS_peak_5663 ENSMUSG00000029478	MACS_peak_5663	-	ENSMUSG00000029478	125497523	125659589	upstream	-46929	46929	NearestStart
5	125748739	125749254	516	MACS_peak_5664 ENSMUSG00000037936	MACS_peak_5664	-	ENSMUSG00000037936	125757459	125821444	downstream	72705	8205	NearestStart
5	125870059	125870606	548	MACS_peak_5665 ENSMUSG00000008348	MACS_peak_5665	-	ENSMUSG00000008348	125866347	125870124	overlapStart	65	65	NearestStart
